date,close,volume,open,high,low
2/27/14,68.94,41638450,69.34,70.01,68.87
2/26/14,69.26,55302090,70.19,71.22,68.85
2/25/14,69.85,52062710,70.95,71,69.45
2/24/14,70.78,76735760,68.74,71.44,68.54
2/21/14,68.59,70923530,69.69,69.96,68.45
2/20/14,69.63,130880100,67.73,70.11,65.727
2/19/14,68.06,60295610,67.05,69.08,67
2/18/14,67.3,43798520,66.94,67.5397,66.07
2/14/14,67.09,36731220,67.5,67.58,66.72
2/13/14,67.33,61883050,64.18,67.33,64.05
2/12/14,64.45,47260370,64.92,65.06,64.05
2/11/14,64.851,45657700,63.75,65,63.35
2/10/14,63.548,43642880,64.3,64.49,63.473
2/7/14,64.32,60762540,62.27,64.57,62.22
2/6/14,62.16,42079800,61.46,62.78,61.46
2/5/14,62.19,51553330,62.74,63.16,61.27
2/4/14,62.75,45977670,62.05,63.14,61.82
2/3/14,61.48,74852940,63.03,63.77,60.7
1/31/14,62.57,87774330,60.47,63.37,60.17
1/30/14,61.08,150128200,62.12,62.5,60.46
1/29/14,53.53,89786860,54.61,54.95,53.19
1/28/14,55.14,48182940,54.02,55.28,54
1/27/14,53.55,73888900,54.73,54.9401,51.85
1/24/14,54.45,55410210,56.15,56.42,54.4
1/23/14,56.63,47945860,56.37,56.68,55.6855
1/22/14,57.51,61349130,58.85,59.31,57.1
1/21/14,58.51,48658930,56.6,58.58,56.5
1/17/14,56.3,40845940,57.3,57.82,56.07
1/16/14,57.19,34537020,57.26,58.02,56.83
1/15/14,57.6,33655610,57.98,58.57,57.27
1/14/14,57.74,37487240,56.46,57.78,56.1
1/13/14,55.91,62888480,57.91,58.25,55.38
1/10/14,57.94,42443990,57.13,58.3,57.06
1/9/14,57.22,92236170,58.65,58.96,56.65
1/8/14,58.23,56669280,57.6,58.41,57.23
1/7/14,57.92,77201940,57.7,58.55,57.22
1/6/14,57.2,68773580,54.42,57.26,54.05
1/3/14,54.557,38244700,55.02,55.65,54.53
1/2/14,54.71,43188990,54.83,55.22,54.19
12/31/13,54.649,43069960,54.12,54.86,53.91
12/30/13,53.71,68195850,54.93,55.18,53.43
12/27/13,55.44,60251230,57.48,57.68,55.25
12/26/13,57.73,55024630,58.32,58.38,57.37
12/24/13,57.96,46617750,58.27,58.58,56.91
12/23/13,57.77,98124560,55.5,58.32,55.45
12/20/13,55.12,224195500,54.93,55.15,54.23
12/19/13,55.05,89722000,54.33,55.19,53.95
12/18/13,55.57,75831750,54.86,55.89,53.75
12/17/13,54.86,78480680,54.76,55.18,54.24
12/16/13,53.81,84971770,53.25,54.5,52.91
12/13/13,53.32,82517560,51.66,53.5,51.34
12/12/13,51.83,92467060,51.045,52.07,50.66
